,date,High,Low,Open,Close,Volume,Adj Close,symbol,quoteType,shortName,longName,Company Address,Company Phonenumber,CEO Name,CEO phone number,CEO email
237,2021-10-01,400.8500061,392.769989,396.230011,399.1199951,8482200,399.1199951,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
238,2021-10-04,398.9400024,391.9599915,398.1199951,394.2099915,8820400,394.2099915,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
239,2021-10-05,400.3500061,394.7900085,395.5599976,398.0400085,5523200,398.0400085,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
240,2021-10-06,400.019989,393.0599976,394.6499939,399.8099976,6590000,399.8099976,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
241,2021-10-07,406.0499878,402.8500061,403.0700073,403.25,4409200,403.25,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
242,2021-10-08,404.3900146,401.9400024,404.0400085,402.4899902,3959800,402.4899902,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
243,2021-10-11,404.7399902,399.5599976,401.9100037,399.5599976,3695700,399.5599976,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
244,2021-10-12,400.9200134,397.8699951,400.5499878,398.7600098,6201300,398.7600098,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
245,2021-10-13,400.8800049,396.75,399.6400146,400.0400085,6492400,400.0400085,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
246,2021-10-14,406.9500122,403.2200012,403.7000122,406.7600098,3785200,406.7600098,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
247,2021-10-15,410.2600098,408.2799988,408.9200134,409.9299927,3500900,409.9299927,VOO,ETF,Vanguard S&P 500 ETF,Vanguard S&P 500 ETF,"Vanguard, California",34534534534,Mortimer J. Buckley,6635345346,mortimer@vanguard.com
0,2020-10-22,445.230011,424.5100098,441.9200134,425.7900085,39993200,425.7900085,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
1,2020-10-23,422.8900146,407.3800049,421.8399963,420.6300049,33717000,420.6300049,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
2,2020-10-26,425.7600098,410,411.6300049,420.2799988,28239200,420.2799988,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
3,2020-10-27,430.5,420.1000061,423.7600098,424.6799927,22686500,424.6799927,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
4,2020-10-28,418.6000061,406,416.480011,406.019989,25451400,406.019989,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
5,2020-10-29,418.0599976,406.4599915,409.9599915,410.8299866,22655300,410.8299866,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
6,2020-10-30,407.5899963,379.1099854,406.8999939,388.0400085,42511300,388.0400085,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
7,2020-11-02,406.980011,392.2999878,394,400.5100098,29021100,400.5100098,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
8,2020-11-03,427.769989,406.6900024,409.730011,423.8999939,34351700,423.8999939,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
9,2020-11-04,435.3999939,417.1000061,430.6199951,420.980011,32143100,420.980011,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
10,2020-11-05,440,424,428.2999878,438.0899963,28414500,438.0899963,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
11,2020-11-06,436.5700073,424.2799988,436.1000061,429.9500122,21706000,429.9500122,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
12,2020-11-09,452.5,421,439.5,421.2600098,34833000,421.2600098,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
13,2020-11-10,420.0899963,396.0299988,420.0899963,410.3599854,30284200,410.3599854,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
14,2020-11-11,418.7000122,410.5799866,416.4500122,417.1300049,17357700,417.1300049,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
15,2020-11-12,423,409.519989,415.0499878,411.7600098,19855100,411.7600098,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
16,2020-11-13,412.5299988,401.6600037,410.8500061,408.5,19771100,408.5,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
17,2020-11-16,412.4500122,404.0899963,408.9299927,408.0899963,26838600,408.0899963,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
18,2020-11-17,462,433.0100098,460.1700134,441.6099854,61188300,441.6099854,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
19,2020-11-18,496,443.5,448.3500061,486.6400146,78044000,486.6400146,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
20,2020-11-19,508.6099854,487.5700073,492,499.269989,62475300,499.269989,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
21,2020-11-20,502.5,489.0599976,497.9899902,489.6099854,32911900,489.6099854,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
22,2020-11-23,526,501.7900085,503.5,521.8499756,50260300,521.8499756,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
23,2020-11-24,559.9899902,526.2000122,540.4000244,555.3800049,53648500,555.3800049,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
24,2020-11-25,574,545.3699951,550.0599976,574,48930200,574,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
25,2020-11-27,598.7800293,578.4500122,581.1599731,585.7600098,37561100,585.7600098,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
26,2020-11-30,607.7999878,554.5100098,602.210022,567.5999756,63003100,567.5999756,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
27,2020-12-01,597.8499756,572.0499878,597.5900269,584.7600098,40103500,584.7600098,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
28,2020-12-02,571.539978,541.210022,556.4400024,568.8200073,47775700,568.8200073,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
29,2020-12-03,598.9699707,582.4299927,590.0200195,593.3800049,42552000,593.3800049,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
30,2020-12-04,599.039978,585.5,591.0100098,599.039978,29401300,599.039978,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
31,2020-12-07,648.789978,603.0499878,604.9199829,641.7600098,56309700,641.7600098,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
32,2020-12-08,651.2800293,618.5,625.5100098,649.8800049,64265000,649.8800049,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
33,2020-12-09,654.3200073,588,653.6900024,604.4799805,71291200,604.4799805,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
34,2020-12-10,627.75,566.3400269,574.3699951,627.0700073,67083200,627.0700073,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
35,2020-12-11,624,596.7999878,615.0100098,609.9899902,46475000,609.9899902,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
36,2020-12-14,642.75,610.2000122,619,639.8300171,52040600,639.8300171,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
37,2020-12-15,646.9000244,623.7999878,643.2800293,633.25,45071500,633.25,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
38,2020-12-16,632.5,605,628.2299805,622.7700195,42095800,622.7700195,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
39,2020-12-17,658.8200073,619.5,628.1900024,655.9000244,56270100,655.9000244,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
40,2020-12-18,695,628.539978,668.9000244,695,222126200,695,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
41,2020-12-21,668.5,646.0700073,666.2399902,649.8599854,58045300,649.8599854,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
42,2020-12-22,649.8800049,614.2299805,648,640.3400269,51716000,640.3400269,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
43,2020-12-23,651.5,622.5700073,632.2000122,645.9799805,33173000,645.9799805,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
44,2020-12-24,666.0900269,641,642.9899902,661.7700195,22865600,661.7700195,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
45,2020-12-28,681.4000244,660.7999878,674.5100098,663.6900024,32278600,663.6900024,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
46,2020-12-29,669.9000244,655,661,665.9899902,22910800,665.9899902,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
47,2020-12-30,696.5999756,668.3599854,672,694.7800293,42846000,694.7800293,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
48,2020-12-31,718.7199707,691.1199951,699.9899902,705.6699829,49649900,705.6699829,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
49,2021-01-04,744.4899902,717.1900024,719.460022,729.7700195,48638200,729.7700195,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
50,2021-01-05,740.8400269,719.2000122,723.6599731,735.1099854,32245200,735.1099854,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
51,2021-01-06,774,749.0999756,758.4899902,755.9799805,44700000,755.9799805,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
52,2021-01-07,816.9899902,775.2000122,777.6300049,816.039978,51498900,816.039978,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
53,2021-01-08,884.4899902,838.3900146,856,880.0200195,75055500,880.0200195,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
54,2021-01-11,854.4299927,803.6199951,849.4000244,811.1900024,59301600,811.1900024,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
55,2021-01-12,868,827.3400269,831,849.4400024,46270700,849.4400024,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
56,2021-01-13,860.4699707,832,852.7600098,854.4099731,33312500,854.4099731,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
57,2021-01-14,863,838.75,843.3900146,845,31266300,845,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
58,2021-01-15,859.9000244,819.0999756,852,826.1599731,38777600,826.1599731,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
59,2021-01-19,850,833,837.7999878,844.5499878,25367000,844.5499878,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
60,2021-01-20,859.5,837.2800293,858.7399902,850.4500122,25665900,850.4500122,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
61,2021-01-21,855.7199707,841.4199829,855,844.9899902,20521100,844.9899902,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
62,2021-01-22,848,828.6199951,834.3099976,846.6400146,20066500,846.6400146,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
63,2021-01-25,900.4000244,838.8200073,855,880.7999878,41173400,880.7999878,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
64,2021-01-26,895.9000244,871.5999756,891.3800049,883.0900269,23131600,883.0900269,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
65,2021-01-27,891.5,858.6599731,870.3499756,864.1599731,27334000,864.1599731,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
66,2021-01-28,848,801,820,835.4299927,26378000,835.4299927,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
67,2021-01-29,842.4099731,780.0999756,830,793.5300293,34990800,793.5300293,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
68,2021-02-01,842,795.5599976,814.289978,839.8099976,25391400,839.8099976,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
69,2021-02-02,880.5,842.2000122,844.6799927,872.789978,24346200,872.789978,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
70,2021-02-03,878.0800171,853.0599976,877.0200195,854.6900024,18343500,854.6900024,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
71,2021-02-04,856.5,833.4199829,855,849.9899902,15812700,849.9899902,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
72,2021-02-05,864.7700195,838.9699707,845,852.2299805,18566600,852.2299805,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
73,2021-02-08,877.7700195,854.75,869.6699829,863.4199829,20161700,863.4199829,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
74,2021-02-09,859.7999878,841.75,855.1199951,849.460022,15157700,849.460022,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
75,2021-02-10,844.8200073,800.0200195,843.6400146,804.8200073,36216100,804.8200073,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
76,2021-02-11,829.8800049,801.7299805,812.4400024,811.6599731,21622800,811.6599731,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
77,2021-02-12,817.3300171,785.3300171,801.2600098,816.1199951,23768300,816.1199951,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
78,2021-02-16,821,792.4400024,818,796.2199707,19802300,796.2199707,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
79,2021-02-17,799.8400269,762.0100098,779.0900269,798.1500244,25996500,798.1500244,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
80,2021-02-18,794.6900024,776.2700195,780.9000244,787.3800049,17957100,787.3800049,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
81,2021-02-19,796.789978,777.3699951,795,781.2999878,18958300,781.2999878,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
82,2021-02-22,768.5,710.2000122,762.6400146,714.5,37269700,714.5,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
83,2021-02-23,713.6099854,619,662.1300049,698.8400269,66606900,698.8400269,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
84,2021-02-24,745,694.1699829,711.8499756,742.0200195,36767000,742.0200195,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
85,2021-02-25,737.210022,670.5800171,726.1500244,682.2199707,39023900,682.2199707,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
86,2021-02-26,706.7000122,659.5100098,700,675.5,41089200,675.5,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
87,2021-03-01,719,685.0499878,690.1099854,718.4299927,27136200,718.4299927,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
88,2021-03-02,721.1099854,685,718.2800293,686.4400024,23732200,686.4400024,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
89,2021-03-03,700.7000122,651.710022,687.9899902,653.2000122,30208000,653.2000122,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
90,2021-03-04,668.4500122,600,655.7999878,621.4400024,65919500,621.4400024,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
91,2021-03-05,627.8400269,539.4899902,626.0599976,597.9500122,89396500,597.9500122,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
92,2021-03-08,620.1300049,558.789978,600.5499878,563,51787000,563,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
93,2021-03-09,678.0900269,595.210022,608.1799927,673.5800171,67523300,673.5800171,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
94,2021-03-10,717.8499756,655.0599976,700.2999878,668.0599976,60605700,668.0599976,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
95,2021-03-11,702.5,677.1799927,699.4000244,699.5999756,36253900,699.5999756,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
96,2021-03-12,694.8800049,666.1400146,670,693.7299805,33583800,693.7299805,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
97,2021-03-15,713.1799927,684.039978,694.0900269,707.9400024,29335600,707.9400024,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
98,2021-03-16,707.9199829,671,703.3499756,676.8800049,32195700,676.8800049,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
99,2021-03-17,703.7299805,651.0100098,656.8699951,701.8099976,40372500,701.8099976,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
100,2021-03-18,689.2299805,652,684.289978,653.1599731,33224800,653.1599731,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
101,2021-03-19,657.2299805,624.6199951,646.5999756,654.8699951,42894000,654.8699951,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
102,2021-03-22,699.6199951,668.75,684.5900269,670,39512200,670,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
103,2021-03-23,677.7999878,657.5100098,675.7700195,662.1599731,30491900,662.1599731,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
104,2021-03-24,668.0200195,630.1099854,667.9099731,630.2700195,33795200,630.2700195,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
105,2021-03-25,645.5,609.5,613,640.3900146,39224900,640.3900146,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
106,2021-03-26,643.8200073,599.8900146,641.8699951,618.710022,33852800,618.710022,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
107,2021-03-29,616.4799805,596.0200195,615.6400146,611.289978,28637000,611.289978,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
108,2021-03-30,637.6599731,591.0100098,601.75,635.6199951,39432400,635.6199951,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
109,2021-03-31,672,641.1099854,646.6199951,667.9299927,33337300,667.9299927,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
110,2021-04-01,692.4199829,659.4199829,688.3699951,661.75,35298400,661.75,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
111,2021-04-05,708.1599731,684.7000122,707.710022,691.0499878,41842800,691.0499878,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
112,2021-04-06,696.5499878,681.3699951,690.2999878,691.6199951,28271800,691.6199951,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
113,2021-04-07,691.3800049,667.8400269,687,670.9699707,26309400,670.9699707,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
114,2021-04-08,689.5499878,671.6500244,677.3800049,683.7999878,23924300,683.7999878,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
115,2021-04-09,680.9699707,669.4299927,677.7700195,677.0200195,21437100,677.0200195,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
116,2021-04-12,704.7999878,682.0900269,685.7000122,701.9799805,29135700,701.9799805,TSLA,EQUITY,"Tesla, Inc.","Tesla, Inc.","Tesla, Texas",85653456464,Elon Musk,35335345345,elon@tesla.com
